user_id,plan_id,purchase_type,purchased_at,amount
u0016432,1-month,sale,2019-06-26 22:35:07.000000,4.28
u0019421,1-month,sale,2019-06-28 17:24:47.000000,4.64
u0008681,1-month,sale,2019-06-22 09:12:11.000000,4.3
u0012707,1-month,sale,2019-06-19 01:40:03.000000,4.33
u0016981,6-months,sale,2019-06-22 08:31:38.000000,12.16
u0013687,6-months,sale,2019-06-17 00:56:47.000000,12.99
u0020786,6-months,sale,2019-06-19 01:12:19.000000,13.02
u0003268,6-months,sale,2019-06-26 10:11:23.000000,11.96
u0011260,1-month,sale,2019-06-21 16:25:29.000000,4.29
u0008347,1-month,sale,2019-06-20 21:03:47.000000,4.3
u0008587,12-months,sale,2019-06-15 11:59:23.000000,25.85
u0025387,1-month,sale,2019-06-24 12:01:30.000000,4.26
u0023881,1-month,sale,2019-06-11 05:26:24.000000,4.29
u0005923,1-month,sale,2019-06-14 22:47:39.000000,3.41
u0004203,1-month,sale,2019-07-20 20:52:30.000000,4.33
u0006320,6-months,sale,2019-06-24 00:14:10.000000,12.81
u0005890,12-months,sale,2019-06-24 05:30:37.000000,26.72
u0009568,6-months,sale,2019-06-26 21:05:28.000000,12.84
u0012622,1-month,sale,2019-06-22 20:49:31.000000,4.3
u0004235,1-month,sale,2019-06-20 00:19:00.000000,4.3
u0011288,1-month,sale,2019-06-07 21:30:01.000000,5.61
u0020716,6-months,sale,2019-07-04 23:57:42.000000,15.13
u0027515,6-months,sale,2019-07-01 01:27:16.000000,12.86
u0005913,1-month,sale,2019-06-26 20:44:01.000000,4.28
u0006902,lifetime,sale,2019-06-16 15:05:30.000000,98.52
u0010551,1-month,sale,2019-07-24 06:10:08.000000,4.05
u0018923,1-month,sale,2019-06-26 03:02:06.000000,4.28
u0015092,1-month,sale,2019-06-21 10:03:02.000000,4.29
u0025269,1-month,sale,2019-06-20 11:19:46.000000,4.61
u0015841,1-month,sale,2019-06-16 01:21:02.000000,4.3
u0009686,6-months,sale,2019-06-28 13:11:48.000000,12.82
u0011254,12-months,sale,2019-06-20 18:20:34.000000,25.82
u0005894,1-month,sale,2019-06-26 17:17:03.000000,3.39
u0025055,6-months,sale,2019-06-21 17:14:29.000000,12.89
u0005902,6-months,sale,2019-06-27 11:25:45.000000,20.37
u0004966,12-months,sale,2019-06-13 01:02:51.000000,25.86
u0009240,1-month,sale,2019-06-16 14:13:02.000000,4.01
u0009625,6-months,sale,2019-06-17 18:25:45.000000,14.2
u0009696,1-month,sale,2019-06-23 15:13:07.000000,3.41
u0013242,6-months,sale,2019-06-19 21:18:43.000000,13.02
u0002252,12-months,sale,2019-06-16 10:18:40.000000,25.85
u0011220,12-months,sale,2019-06-15 19:12:18.000000,25.85
u0022448,1-month,sale,2019-06-21 00:35:19.000000,4.29
u0022429,12-months,sale,2019-10-26 16:51:19.000000,26.41
u0013260,6-months,sale,2019-06-23 12:53:45.000000,18.09
u0015639,6-months,trial,2019-06-23 09:28:45.000000,
u0021372,6-months,trial,2019-06-23 08:07:43.000000,
u0011971,6-months,trial,2019-06-13 21:57:33.000000,
u0017591,6-months,trial,2019-06-23 01:07:24.000000,
u0005941,6-months,trial,2019-06-10 23:28:16.000000,
u0006723,6-months,trial,2019-06-08 21:05:58.000000,
u0010552,6-months,trial,2019-06-06 11:19:15.000000,
u0003552,6-months,trial,2019-06-10 14:27:48.000000,
u0006840,6-months,trial,2019-06-24 11:26:48.000000,
u0008386,6-months,trial,2019-06-08 12:45:39.000000,
u0027621,6-months,trial,2019-06-07 07:07:00.000000,
u0023973,6-months,trial,2019-06-23 02:00:55.000000,
u0016352,6-months,trial,2019-06-21 11:52:39.000000,
u0000424,6-months,trial,2019-06-12 12:09:02.000000,
u0019076,6-months,trial,2019-06-08 06:50:07.000000,
u0013377,6-months,trial,2019-06-15 20:17:01.000000,
u0008919,6-months,trial,2019-06-14 18:26:00.000000,
u0025616,6-months,trial,2019-06-17 10:40:28.000000,
u0005384,6-months,trial,2019-06-08 22:15:05.000000,
u0010059,6-months,trial,2019-06-12 10:57:10.000000,
u0003433,6-months,trial,2019-06-19 23:37:51.000000,
u0021937,6-months,trial,2019-06-17 09:49:57.000000,
u0025964,6-months,trial,2019-06-15 14:07:39.000000,
u0021188,6-months,trial,2019-06-06 15:46:25.000000,
u0021650,6-months,trial,2019-06-17 09:39:41.000000,
u0006401,6-months,trial,2019-06-11 06:56:19.000000,
u0024661,6-months,trial,2019-06-21 12:34:45.000000,
u0018819,6-months,trial,2019-06-15 02:59:41.000000,
u0005667,6-months,trial,2019-06-12 02:18:04.000000,
u0026189,6-months,trial,2019-06-18 13:52:19.000000,
u0027634,6-months,trial,2019-06-09 13:03:50.000000,
u0004902,6-months,trial,2019-06-13 18:17:31.000000,
u0018725,6-months,trial,2019-06-12 01:42:49.000000,
u0005513,6-months,trial,2019-06-20 15:39:31.000000,
u0000601,6-months,trial,2019-06-13 08:42:50.000000,
u0023766,6-months,trial,2019-06-20 00:22:55.000000,
u0026866,6-months,trial,2019-06-16 10:07:49.000000,
u0002431,6-months,trial,2019-06-18 02:23:37.000000,
u0028490,6-months,trial,2019-06-15 09:20:07.000000,
u0012228,6-months,trial,2019-06-11 05:50:23.000000,
u0002189,6-months,trial,2019-06-13 15:37:34.000000,
u0014570,6-months,trial,2019-06-12 11:13:57.000000,
u0013907,6-months,trial,2019-06-15 16:15:20.000000,
u0010415,6-months,trial,2019-06-12 18:44:06.000000,
u0026144,6-months,trial,2019-06-19 09:43:35.000000,
u0013873,6-months,trial,2019-06-09 20:03:03.000000,
u0003881,6-months,trial,2019-06-10 04:21:47.000000,
u0010281,6-months,trial,2019-06-12 13:01:56.000000,
u0011621,6-months,trial,2019-06-22 13:49:45.000000,
u0024942,6-months,trial,2019-06-08 19:02:43.000000,
u0013520,6-months,trial,2019-06-17 05:43:45.000000,
u0013886,6-months,trial,2019-06-12 03:13:42.000000,
u0019885,6-months,trial,2019-06-21 01:40:21.000000,
u0009537,6-months,trial,2019-06-24 05:21:02.000000,
u0002425,6-months,trial,2019-06-17 22:19:30.000000,
