user_id,signup_date
u0000232,2019-06-10 11:26:46.587000
u0000233,2019-06-10 12:29:18.028000
u0000234,2019-06-10 13:08:49.021000
u0000235,2019-06-10 14:59:19.967000
u0000236,2019-06-10 16:48:46.302000
u0000237,2019-06-10 17:10:57.837000
u0000238,2019-06-10 17:43:48.108000
u0000239,2019-06-10 18:22:11.508000
u0000240,2019-06-10 18:40:43.241000
u0000241,2019-06-10 19:14:32.431000
u0000242,2019-06-10 19:30:38.303000
u0000243,2019-06-10 19:43:37.430000
u0000244,2019-06-10 20:30:25.201000
u0000245,2019-06-10 22:29:19.018000
u0000246,2019-06-10 23:20:49.160000
u0000247,2019-06-11 00:03:47.492000
u0000248,2019-06-11 00:55:48.598000
u0000249,2019-06-11 02:40:07.854000
u0000250,2019-06-11 03:39:19.099000
u0000251,2019-06-11 05:32:23.136000
u0000252,2019-06-11 05:49:31.080000
u0000253,2019-06-11 07:54:47.626000
u0000254,2019-06-11 08:55:46.129000
u0000255,2019-06-11 12:36:16.313000
u0000256,2019-06-11 12:57:35.031000
u0000257,2019-06-11 13:24:39.252000
u0000258,2019-06-11 14:05:46.064000
u0000259,2019-06-11 16:09:40.125000
u0000260,2019-06-11 17:01:46.372000
u0000261,2019-06-11 17:36:39.031000
u0000262,2019-06-11 18:31:24.043000
u0000263,2019-06-11 19:53:20.765000
u0000264,2019-06-11 20:24:11.107000
u0000265,2019-06-11 21:49:00.714000
u0000266,2019-06-11 22:40:56.586000
u0000267,2019-06-12 00:32:45.790000
u0000268,2019-06-12 01:27:48.483000
u0000269,2019-06-12 02:41:08.217000
u0000270,2019-06-12 07:35:05.673000
u0000271,2019-06-12 10:00:58.018000
u0000272,2019-06-12 11:14:06.676000
u0000273,2019-06-12 12:46:01.495000
u0000274,2019-06-12 14:16:50.793000
u0000275,2019-06-12 16:03:08.138000
u0000276,2019-06-12 17:18:04.222000
u0000277,2019-06-12 18:26:32.166000
u0000278,2019-06-12 20:38:37.717000
u0000279,2019-06-12 21:59:35.172000
u0000280,2019-06-13 00:13:50.658000
u0000281,2019-06-13 02:45:20.513000
u0000282,2019-06-13 04:37:51.310000
u0000283,2019-06-13 06:32:49.503000
u0000284,2019-06-13 09:28:45.407000
u0000285,2019-06-13 12:03:42.732000
u0000286,2019-06-13 13:25:04.932000
u0000287,2019-06-13 15:28:15.476000
u0000288,2019-06-13 16:23:57.709000
u0000289,2019-06-13 16:55:39.995000
u0000290,2019-06-13 17:24:26.542000
u0000291,2019-06-13 18:05:39.362000
u0000292,2019-06-13 18:32:39.547000
u0000293,2019-06-13 19:32:01.880000
u0000294,2019-06-13 20:03:20.686000
u0000295,2019-06-13 20:39:18.581000
u0000296,2019-06-13 20:57:13.527000
u0000297,2019-06-13 21:34:11.838000
u0000298,2019-06-14 00:15:46.782000
u0000299,2019-06-14 00:43:53.228000
u0000300,2019-06-14 01:48:59.363000
u0000301,2019-06-14 02:50:37.164000
u0000302,2019-06-14 06:00:45.995000
u0000303,2019-06-14 08:59:32.094000
u0000304,2019-06-14 11:07:59.020000
u0000305,2019-06-14 13:49:03.389000
u0000306,2019-06-14 13:58:35.288000
u0000307,2019-06-14 14:53:35.619000
u0000308,2019-06-14 17:15:38.472000
u0000309,2019-06-14 18:32:21.122000
u0000310,2019-06-14 19:21:32.516000
u0000311,2019-06-14 19:46:15.075000
u0000312,2019-06-14 21:44:12.581000
u0000313,2019-06-14 21:48:15.045000
u0000314,2019-06-14 23:22:06.157000
u0000315,2019-06-15 00:24:44.824000
u0000316,2019-06-15 13:04:17.024000
u0000317,2019-06-15 04:41:23.574000
u0000318,2019-06-15 06:42:05.706000
u0000319,2019-06-14 12:27:23.762000
u0000320,2019-06-20 14:55:12.203000
u0000321,2019-06-23 11:41:33.404000
u0000322,2019-06-13 19:33:20.519000
u0000323,2019-06-22 15:45:58.815000
u0000324,2019-06-06 11:39:37.550000
u0000325,2019-06-06 13:00:12.145000
u0000326,2019-06-06 15:54:24.379000
u0000327,2019-06-06 16:18:57.575000
u0000328,2019-06-06 17:47:09.456000
u0000329,2019-06-06 19:40:46.774000
u0000330,2019-06-06 20:20:25.207000
u0000331,2019-06-06 22:32:23.106000
u0000332,2019-06-06 23:44:21.497000
u0000333,2019-06-07 00:51:26.938000
u0000334,2019-06-07 01:47:03.937000
u0000335,2019-06-07 02:53:56.779000
u0000336,2019-06-07 04:29:25.398000
u0000337,2019-06-07 08:10:59.965000
u0000338,2019-06-07 09:51:59.218000
u0000339,2019-06-07 13:00:21.962000
u0000340,2019-06-07 13:05:37.459000
u0000341,2019-06-07 14:19:18.476000
u0000342,2019-06-07 15:23:12.583000
u0000343,2019-06-07 16:28:18.009000
u0000344,2019-06-07 17:57:10.895000
u0000345,2019-06-07 19:12:22.701000
u0000346,2019-06-07 20:20:02.792000
u0000347,2019-06-07 20:40:02.784000
u0000348,2019-06-07 22:01:46.854000
u0000349,2019-06-07 23:13:32.650000
u0000350,2019-06-07 23:51:40.737000
u0000351,2019-06-08 00:56:35.503000
u0000352,2019-06-08 02:27:59.008000
u0000353,2019-06-08 03:12:20.311000
u0000354,2019-06-08 05:51:58.126000
u0000355,2019-06-08 06:57:41.608000
u0000356,2019-06-08 08:24:21.606000
u0000357,2019-06-08 09:40:10.506000
u0000358,2019-06-08 10:28:06.708000
u0000359,2019-06-08 12:53:50.255000
u0000360,2019-06-08 13:57:50.538000
u0000361,2019-06-08 15:46:01.503000
u0000362,2019-06-08 16:35:51.636000
u0000363,2019-06-08 18:32:45.779000
u0000364,2019-06-08 19:05:08.818000
u0000365,2019-06-08 20:15:56.748000
u0000366,2019-06-08 21:21:35.839000
u0000367,2019-06-08 22:23:08.779000
u0000368,2019-06-08 22:37:19.665000
u0000369,2019-06-08 23:53:15.419000
u0000370,2019-06-09 00:42:50.284000
u0000371,2019-06-09 02:24:09.232000
u0000372,2019-06-09 04:29:37.192000
u0000373,2019-06-09 08:50:08.814000
u0000374,2019-06-09 10:41:06.428000
u0000375,2019-06-09 12:12:46.994000
u0000376,2019-06-09 13:46:36.062000
u0000377,2019-06-09 14:46:05.982000
u0000378,2019-06-09 16:06:49.722000
u0000379,2019-06-09 17:13:39.706000
u0000380,2019-06-09 17:50:04.945000
u0000381,2019-06-09 18:53:08.256000
u0000382,2019-06-09 19:34:22.198000
u0000383,2019-06-09 20:00:34.440000
u0000384,2019-06-09 20:33:20.215000
u0000385,2019-06-09 21:16:05.321000
u0000386,2019-06-09 22:21:34.349000
u0000387,2019-06-09 22:51:14.829000
u0000388,2019-06-10 01:30:29.233000
u0000389,2019-06-10 01:51:32.977000
u0000390,2019-06-10 03:13:47.810000
u0000391,2019-06-10 04:37:17.280000
u0000392,2019-06-10 08:02:37.084000
u0000393,2019-06-10 11:01:06.458000
u0000394,2019-06-12 04:35:36.431000
u0000395,2019-06-10 13:30:21.808000
u0000396,2019-06-10 14:36:57.941000
u0000397,2019-06-10 16:02:17.438000
u0000398,2019-06-10 17:11:00.276000
u0000399,2019-06-18 13:38:34.581000
u0000400,2019-06-10 19:18:18.979000
u0000401,2019-06-10 19:35:37.822000
u0000402,2019-06-10 21:42:50.087000
u0000403,2019-06-11 00:37:59.643000
u0000404,2019-06-11 01:52:18.570000
u0000405,2019-06-11 02:27:38.678000
u0000406,2019-06-11 05:28:23.785000
u0000407,2019-06-11 08:16:03.081000
u0000408,2019-06-11 10:45:21.614000
u0000409,2019-06-11 13:41:21.704000
u0000410,2019-06-11 16:01:19.488000
u0000411,2019-06-11 16:55:15.166000
u0000412,2019-06-11 17:35:04.721000
u0000413,2019-06-11 18:15:13.197000
u0000414,2019-06-11 19:36:00.765000
u0000415,2019-06-11 20:37:29.305000
u0000416,2019-06-11 21:11:07.505000
u0000417,2019-06-11 21:50:39.735000
u0000418,2019-06-11 23:56:59.859000
u0000419,2019-06-14 21:24:36.113000
u0000420,2019-06-12 02:12:05.692000
u0000421,2019-06-12 02:35:19.995000
u0000422,2019-06-12 08:01:21.770000
u0000423,2019-06-12 10:18:47.910000
u0000424,2019-06-12 12:08:41.403000
u0000425,2019-06-12 13:15:45.904000
u0000426,2019-06-12 14:28:29.212000
u0000427,2019-06-12 16:07:15.161000
u0000428,2019-06-12 16:53:02.105000
u0000429,2019-06-12 18:13:37.402000
u0000430,2019-06-12 18:55:37.585000
u0000431,2019-06-12 20:38:07.980000
u0000432,2019-06-12 21:45:23.113000
u0000433,2019-06-12 23:11:35.638000
u0000434,2019-06-12 23:59:38.331000
u0000435,2019-06-13 01:05:45.331000
u0000436,2019-06-13 02:05:21.099000
u0000437,2019-06-13 02:47:57.184000
u0000438,2019-06-13 03:38:35.935000
u0000439,2019-06-13 07:07:07.099000
u0000440,2019-06-13 07:59:36.634000
u0000441,2019-06-13 08:53:56.713000
u0000442,2019-06-13 09:33:52.777000
u0000443,2019-06-13 11:05:56.153000
u0000444,2019-06-13 12:26:51.140000
u0000445,2019-06-13 14:30:02.012000
u0000446,2019-06-13 16:41:47.571000
u0000447,2019-06-13 17:20:50.649000
u0000448,2019-06-13 18:17:05.667000
u0000449,2019-06-13 18:46:02.962000
u0000450,2019-06-13 21:28:51.401000
u0000451,2019-06-13 22:02:59.714000
u0000452,2019-06-13 22:43:32.176000
u0000453,2019-06-13 23:43:50.637000
u0000454,2019-06-14 00:53:10.627000
u0000455,2019-06-14 03:04:33.441000
u0000456,2019-06-14 04:25:48.793000
u0000457,2019-06-14 07:05:57.113000
u0000458,2019-06-14 09:04:12.456000
u0000459,2019-06-14 10:43:37.477000
u0000460,2019-06-14 15:04:16.372000
u0000461,2019-06-14 15:34:27.584000
u0000462,2019-06-14 17:17:57.381000
u0000463,2019-06-14 17:56:15.600000
u0000464,2019-06-14 19:27:37.078000
u0000465,2019-06-14 20:40:41.255000
u0000466,2019-06-14 21:58:51.226000
u0000467,2019-06-14 22:28:34.812000
u0000468,2019-06-15 00:10:00.075000
u0000469,2019-06-15 01:24:04.513000
u0000470,2019-06-15 03:03:13.952000
u0000471,2019-06-15 03:27:02.521000
u0000472,2019-06-15 05:28:54.859000
u0000473,2019-06-15 07:44:03.447000
u0000474,2019-06-15 09:29:35.371000
u0000475,2019-06-15 09:53:22.247000
u0000476,2019-06-15 10:49:58.871000
u0000477,2019-06-15 11:12:46.887000
u0000478,2019-06-10 17:22:57.671000
u0000479,2019-06-10 05:52:58.162000
u0000480,2019-06-16 15:19:29.170000
u0000481,2019-06-11 02:06:57.174000
u0000482,2019-06-06 11:10:58.609000
u0000483,2019-06-06 12:30:15.316000
u0000484,2019-06-06 14:40:07.141000
u0000485,2019-06-06 16:24:30.949000
u0000486,2019-06-06 18:08:28.612000
u0000487,2019-06-06 19:40:09.028000
u0000488,2019-06-06 21:08:54.950000
u0000489,2019-06-06 22:28:52.104000
u0000490,2019-06-07 01:21:19.086000
u0000491,2019-06-07 05:39:06.121000
u0000492,2019-06-07 07:50:17.924000
u0000493,2019-06-07 09:28:20.840000
u0000494,2019-06-07 11:44:41.840000
u0000495,2019-06-07 12:29:51.448000
u0000496,2019-06-07 15:00:43.801000
u0000497,2019-06-07 16:08:25.654000
u0000498,2019-06-07 18:47:46.969000
u0000499,2019-06-07 20:01:00.766000
u0000500,2019-06-07 20:52:27.976000
u0000501,2019-06-07 21:56:20.936000
u0000502,2019-06-07 22:12:00.748000
u0000503,2019-06-08 00:00:09.319000
u0000504,2019-06-08 00:26:17.112000
u0000505,2019-06-08 01:59:15.724000
u0000506,2019-06-08 02:57:17.814000
u0000507,2019-06-08 03:56:16.865000
u0000508,2019-06-08 05:40:16.803000
u0000509,2019-06-08 08:54:59.389000
u0000510,2019-06-08 10:24:04.393000
u0000511,2019-06-08 10:57:15.630000
u0000512,2019-06-08 13:11:37.399000
u0000513,2019-06-08 15:03:08.027000
u0000514,2019-06-08 16:50:53.592000
u0000515,2019-06-08 16:57:18.102000
u0000516,2019-06-08 18:25:06.494000
u0000517,2019-06-08 19:51:52.613000
u0000518,2019-06-08 20:48:33.470000
u0000519,2019-06-08 23:55:50.901000
u0000520,2019-06-09 02:12:18.924000
u0000521,2019-06-09 02:32:17.122000
u0000522,2019-06-09 03:05:12.089000
u0000523,2019-06-09 04:03:37.360000
u0000524,2019-06-09 04:27:32.118000
u0000525,2019-06-09 06:57:00.827000
u0000526,2019-06-09 08:02:57.859000
u0000527,2019-06-09 09:35:12.182000
u0000528,2019-06-09 10:18:51.341000
u0000529,2019-06-09 12:22:12.656000
u0000530,2019-06-09 12:42:20.216000
u0000531,2019-06-09 14:36:48.304000
u0000532,2019-06-09 15:07:06.418000
u0000533,2019-06-09 16:03:35.508000
u0000534,2019-06-09 16:58:41.753000
u0000535,2019-06-09 18:37:36.690000
u0000536,2019-06-09 19:16:35.250000
u0000537,2019-06-09 19:47:08.197000
u0000538,2019-06-09 20:42:17.830000
u0000539,2019-06-09 21:33:42.078000
u0000540,2019-06-09 22:07:30.803000
u0000541,2019-06-09 22:37:34.480000
u0000542,2019-06-09 23:28:39.151000
u0000543,2019-06-10 00:42:03.378000
u0000544,2019-06-10 01:51:25.194000
u0000545,2019-06-10 03:53:10.211000
u0000546,2019-06-10 06:21:57.685000
u0000547,2019-06-10 08:17:31.381000
u0000548,2019-06-10 08:54:51.304000
u0000549,2019-06-10 11:06:25.275000
u0000550,2019-06-10 12:18:13.478000
u0000551,2019-06-10 13:03:30.306000
u0000552,2019-06-10 13:32:57.820000
u0000553,2019-06-10 15:54:02.100000
u0000554,2019-06-10 16:56:58.836000
u0000555,2019-06-10 17:18:03.801000
u0000556,2019-06-10 18:00:47.327000
u0000557,2019-06-10 18:37:39.366000
u0000558,2019-06-10 19:10:40.562000
u0000559,2019-06-10 19:19:22.895000
u0000560,2019-06-10 19:41:03.942000
u0000561,2019-06-10 20:35:47.893000
u0000562,2019-06-10 21:17:08.421000
u0000563,2019-06-10 22:53:06.386000
u0000564,2019-06-10 23:41:47.311000
u0000565,2019-06-11 00:23:38.694000
u0000566,2019-06-11 02:07:41.295000
u0000567,2019-06-11 03:07:27.071000
u0000568,2019-06-11 04:49:30.486000
u0000569,2019-06-11 05:29:45.307000
u0000570,2019-06-11 06:31:15.650000
u0000571,2019-06-11 08:41:04.122000
u0000572,2019-06-11 10:51:43.547000
u0000573,2019-06-11 12:44:17.879000
u0000574,2019-06-11 13:01:44.308000
u0000575,2019-06-11 13:39:55.143000
u0000576,2019-06-11 15:03:06.750000
u0000577,2019-06-11 16:42:55.288000
u0000578,2019-06-11 17:26:23.697000
u0000579,2019-06-11 18:19:59.880000
u0000580,2019-06-11 18:37:28.513000
u0000581,2019-06-11 20:16:19.132000
u0000582,2019-06-11 21:22:17.747000
u0000583,2019-06-11 22:12:36.740000
u0000584,2019-06-12 00:13:05.895000
u0000585,2019-06-12 00:46:28.647000
u0000586,2019-06-12 01:44:18.145000
u0000587,2019-06-12 04:09:52.583000
u0000588,2019-06-12 08:35:35.660000
u0000589,2019-06-12 10:05:14.724000
u0000590,2019-06-12 11:24:18.562000
u0000591,2019-06-12 13:06:40.875000
u0000592,2019-06-12 14:45:42.767000
u0000593,2019-06-12 16:17:05.912000
u0000594,2019-06-12 17:55:36.851000
u0000595,2019-06-12 19:17:56.491000
u0000596,2019-06-12 21:28:20.320000
u0000597,2019-06-12 23:21:35.633000
u0000598,2019-06-13 01:35:35.135000
u0000599,2019-06-13 03:06:54.323000
u0000600,2019-06-13 05:10:50.909000
u0000601,2019-06-13 08:42:05.821000
u0000602,2019-06-13 10:06:43.886000
u0000603,2019-06-13 12:39:48.478000
u0000604,2019-06-13 14:49:47.170000
u0000605,2019-06-13 16:00:08.996000
u0000606,2019-06-13 16:47:07.145000
u0000607,2019-06-13 17:14:07.634000
u0000608,2019-06-19 04:22:28.598000
u0000609,2019-06-13 18:20:06.237000
u0000610,2019-06-13 19:13:31.578000
u0000611,2019-06-13 19:40:10.776000
u0000612,2019-06-13 20:25:39.644000
u0000613,2019-06-13 20:47:38.245000
u0000614,2019-06-13 21:19:35.356000
u0000615,2019-06-13 23:24:01.650000
u0000616,2019-06-14 00:38:57.272000
u0000617,2019-06-14 01:09:59.278000
u0000618,2019-06-14 02:34:01.107000
u0000619,2019-06-14 05:11:54.113000
u0000620,2019-06-14 06:58:33.431000
u0000621,2019-06-14 10:18:46.082000
u0000622,2019-06-14 11:54:37.191000
u0000623,2019-06-14 12:59:54.835000
u0000624,2019-06-14 14:22:17.412000
u0000625,2019-06-14 14:55:49.082000
u0000626,2019-06-14 17:42:48.475000
u0000627,2019-06-14 19:04:41.147000
u0000628,2019-06-14 19:28:30.631000
u0000629,2019-06-14 20:56:16.709000
u0000630,2019-06-14 21:41:48.179000
u0000631,2019-06-14 22:26:56.904000
u0000632,2019-06-14 23:40:17.551000
u0000633,2019-06-15 01:27:18.416000
u0000634,2019-06-15 03:07:00.865000
u0000635,2019-06-15 06:11:34.986000
u0000636,2019-06-15 07:27:45.604000
u0000637,2019-06-15 08:10:09.540000
u0000638,2019-06-15 09:21:48.235000
u0000639,2019-06-15 11:13:57.997000
u0000640,2019-06-15 11:48:15.777000
u0000641,2019-06-15 13:47:58.269000
u0000642,2019-06-15 14:55:30.559000
u0000643,2019-06-15 15:39:06.549000
u0000644,2019-06-15 16:33:56.801000
u0000645,2019-06-15 17:20:09.662000
u0000646,2019-06-15 17:48:28.888000
u0000647,2019-06-15 18:26:30.209000
u0000648,2019-06-15 19:49:53.350000
u0000649,2019-06-15 20:56:57.120000
u0000650,2019-06-15 22:41:40.904000
u0000651,2019-06-15 23:59:14.511000
u0000652,2019-06-18 18:42:30.314000
u0000653,2019-06-16 03:11:09.828000
u0000654,2019-06-16 03:25:54.161000
u0000655,2019-06-16 05:42:44.028000
u0000656,2019-06-16 08:07:15.059000
u0000657,2019-06-16 09:40:32.922000
u0000658,2019-06-16 10:18:31.602000
u0000659,2019-06-16 11:47:16.469000
u0000660,2019-06-16 13:38:56.727000
u0000661,2019-06-16 14:01:15.329000
u0000662,2019-06-16 14:38:27.329000
u0000663,2019-06-16 16:21:11.128000
u0000664,2019-06-16 17:38:35.864000
u0000665,2019-06-16 18:15:52.313000
u0000666,2019-06-16 18:37:55.103000
u0000667,2019-06-16 19:37:54.018000
u0000668,2019-06-16 20:30:23.025000
u0000669,2019-06-16 21:15:44.624000
u0000670,2019-06-16 21:46:09.533000
u0000671,2019-06-16 22:23:57.646000
u0000672,2019-06-16 23:07:37.007000
u0000673,2019-06-17 00:15:15.031000
u0000674,2019-06-17 22:40:03.415000
u0000675,2019-06-17 02:43:38.740000
u0000676,2019-06-17 03:41:11.553000
u0000677,2019-06-17 05:03:42.369000
u0000678,2019-06-17 06:56:45.967000
u0000679,2019-06-17 08:23:05.326000
u0000680,2019-06-17 10:57:46.742000
u0000681,2019-06-17 12:25:34.223000
u0000682,2019-06-17 13:16:47.859000
u0000683,2019-06-17 14:08:02.727000
u0000684,2019-06-17 15:27:36.892000
u0000685,2019-06-17 16:29:00.581000
u0000686,2019-06-17 16:38:56.137000
u0000687,2019-06-17 17:34:10.348000
u0000688,2019-06-17 19:31:09.036000
u0000689,2019-06-17 19:48:07.081000
u0000690,2019-06-17 21:07:03.101000
u0000691,2019-06-17 21:32:52.219000
u0000692,2019-06-17 22:57:32.533000
u0000693,2019-06-17 23:49:15.995000
u0000694,2019-06-18 01:02:33.180000
u0000695,2019-06-18 01:51:30.841000
u0000696,2019-06-18 03:00:43.060000
u0000697,2019-06-18 04:31:14.404000
u0000698,2019-06-18 08:06:04.442000
u0000699,2019-06-18 10:22:56.942000
u0000700,2019-06-18 11:42:50.816000
u0000701,2019-06-18 13:13:21.486000
u0000702,2019-06-18 15:36:34.720000
u0000703,2019-06-18 17:08:53.864000
u0000704,2019-06-18 17:37:42.840000
u0000705,2019-06-18 18:25:14.209000
u0000706,2019-06-18 19:16:45.804000
u0000707,2019-06-18 20:07:35.381000
u0000708,2019-06-18 20:47:43.286000
u0000709,2019-06-18 22:56:20.204000
u0000710,2019-06-19 00:59:05.789000
u0000711,2019-06-19 01:40:49.106000
u0000712,2019-06-19 02:39:20.400000
u0000713,2019-06-19 03:48:19.479000
u0000714,2019-06-19 04:30:54.051000
u0000715,2019-06-19 05:57:01.231000
u0000716,2019-06-19 08:14:54.102000
u0000717,2019-06-19 10:12:49.212000
u0000718,2019-06-19 12:14:32.928000
u0000719,2019-06-19 13:11:18.604000
u0000720,2019-06-19 14:13:22.104000
u0000721,2019-06-19 15:23:48.702000
u0000722,2019-06-19 16:20:26.281000
u0000723,2019-06-19 16:41:13.064000
u0000724,2019-06-19 17:50:02.147000
u0000725,2019-06-19 18:44:58.571000
u0000726,2019-06-19 19:59:25.778000
u0000727,2019-06-19 20:31:48.630000
u0000728,2019-06-19 21:37:15.883000
u0000729,2019-06-19 23:20:16.321000
u0000730,2019-06-20 00:21:49.668000
u0000731,2019-06-20 01:46:17.430000
u0000732,2019-06-20 02:59:38.439000
u0000733,2019-06-20 04:22:00.031000
u0000734,2019-06-20 05:49:35.544000
u0000735,2019-06-20 09:22:34.628000
u0000736,2019-06-20 10:31:06.148000
u0000737,2019-06-20 12:00:45.765000
u0000738,2019-06-20 13:44:31.600000
u0000739,2019-06-20 15:09:02.271000
u0000740,2019-06-20 17:57:36.444000
u0000741,2019-06-20 18:54:13.156000
u0000742,2019-06-20 19:19:58.812000
u0000743,2019-06-20 21:00:24.941000
u0000744,2019-06-20 21:46:56.148000
u0000745,2019-06-20 22:33:26.458000
u0000746,2019-06-20 23:42:22.396000
u0000747,2019-06-21 00:09:25.829000
u0000748,2019-06-21 00:44:46.449000
u0000749,2019-06-21 01:34:49.186000
u0000750,2019-06-21 02:32:13.065000
u0000751,2019-06-21 04:25:13.509000
u0000752,2019-06-21 07:26:11.795000
u0000753,2019-06-21 09:22:09.438000
u0000754,2019-06-21 11:23:06.615000
u0000755,2019-06-21 12:30:56.341000
u0000756,2019-06-21 13:08:50.622000
u0000757,2019-06-21 13:44:50.862000
u0000758,2019-06-21 15:06:02.874000
u0000759,2019-06-21 16:10:45.518000
u0000760,2019-06-21 17:22:45.539000
u0000761,2019-06-21 18:41:03.009000
u0000762,2019-06-21 19:16:17.796000
u0000763,2019-06-21 20:26:16.529000
u0000764,2019-06-21 22:38:11.142000
u0000765,2019-06-22 00:05:37.334000
u0000766,2019-06-22 01:14:51.396000
u0000767,2019-06-22 04:08:56.625000
u0000768,2019-06-22 05:40:52.490000
u0000769,2019-06-22 07:59:27.432000
u0000770,2019-06-22 10:24:06.342000
u0000771,2019-06-22 11:06:10.277000
u0000772,2019-06-22 15:14:06.866000
u0000773,2019-06-22 13:27:46.139000
u0000774,2019-06-22 15:00:23.930000
u0000775,2019-06-22 16:27:10.093000
u0000776,2019-06-22 17:26:24.072000
u0000777,2019-06-22 18:24:18.140000
u0000778,2019-06-22 19:34:02.544000
u0000779,2019-06-22 20:36:01.738000
u0000780,2019-06-24 00:49:07.200000
u0000781,2019-06-22 23:03:21.532000
u0000782,2019-06-23 00:53:30.848000
u0000783,2019-06-23 02:06:04.885000
u0000784,2019-06-23 04:20:00.591000
u0000785,2019-06-23 06:05:07.130000
u0000786,2019-06-23 09:30:02.808000
u0000787,2019-06-23 11:37:21.376000
u0000788,2019-06-23 14:27:52.986000
u0000789,2019-06-23 14:59:17.584000
u0000790,2019-06-23 16:09:49.452000
u0000791,2019-06-23 16:55:19.091000
u0000792,2019-06-23 18:18:25.303000
u0000793,2019-06-23 19:19:13.530000
u0000794,2019-06-23 20:31:37.354000
u0000795,2019-06-23 21:15:42.400000
u0000796,2019-06-21 22:25:08.511000
u0000797,2019-06-10 16:35:09.970000
u0000798,2019-06-12 07:23:32.393000
u0000799,2019-06-17 14:02:04.489000
u0000800,2019-06-23 21:41:25.313000
u0000801,2019-06-09 04:13:33.312000
u0000802,2019-06-06 12:48:51.505000
u0000803,2019-06-06 13:46:17.799000
u0000804,2019-06-06 16:13:48.399000
u0000805,2019-06-06 16:34:29.493000
u0000806,2019-06-06 18:53:37.265000
u0000807,2019-06-06 20:12:45.487000
u0000808,2019-06-06 21:12:52.016000
u0000809,2019-06-06 23:07:03.799000
u0000810,2019-06-07 00:10:36.396000
u0000811,2019-06-07 01:02:23.390000
u0000812,2019-06-07 02:28:25.683000
u0000813,2019-06-07 03:23:28.809000
u0000814,2019-06-07 05:18:03.006000
u0000815,2019-06-07 09:10:05.654000
u0000816,2019-06-07 11:45:45.126000
u0000817,2019-06-07 12:36:31.589000
u0000818,2019-06-07 13:38:17.863000
u0000819,2019-06-07 14:42:04.922000
u0000820,2019-06-07 15:40:10.127000
u0000821,2019-06-07 16:59:15.791000
u0000822,2019-06-07 18:48:53.664000
u0000823,2019-06-07 19:34:57.155000
u0000824,2019-06-07 20:30:18.363000
u0000825,2019-06-07 21:15:05.988000
u0000826,2019-06-07 22:25:28.295000
u0000827,2019-06-07 23:38:15.618000
u0000828,2019-06-08 00:32:07.876000
u0000829,2019-06-08 02:02:55.708000
u0000830,2019-06-08 03:03:39.559000
u0000831,2019-06-08 04:47:35.826000
u0000832,2019-06-08 06:32:09.177000
u0000833,2019-06-08 07:52:15.903000
u0000834,2019-06-08 08:55:17.948000
u0000835,2019-06-08 10:11:30.848000
u0000836,2019-06-08 11:16:56.084000
u0000837,2019-06-08 13:08:27.477000
u0000838,2019-06-08 14:32:29.100000
u0000839,2019-06-08 16:01:39.296000
u0000840,2019-06-08 17:06:04.967000
u0000841,2019-06-08 19:00:52.819000
u0000842,2019-06-08 19:48:38.035000
u0000843,2019-06-13 04:25:02.590000
u0000844,2019-06-08 22:10:08.973000
u0000845,2019-06-08 22:26:52.584000
u0000846,2019-06-08 23:42:09.796000
u0000847,2019-06-09 00:08:50.590000
u0000848,2019-06-22 06:42:46.245000
u0000849,2019-06-09 03:05:52.802000
u0000850,2019-06-09 06:47:08.050000
u0000851,2019-06-09 15:48:47.727000
u0000852,2019-06-09 11:06:48.641000
u0000853,2019-06-09 13:09:11.835000
u0000854,2019-06-09 14:12:26.149000
u0000855,2019-06-09 15:12:15.274000
u0000856,2019-06-09 16:19:21.366000
u0000857,2019-06-09 17:32:01.196000
u0000858,2019-06-09 18:08:19.695000
u0000859,2019-06-09 19:02:30.020000
u0000860,2019-06-09 19:55:30.205000
u0000861,2019-06-09 20:14:18.229000
u0000862,2019-06-09 21:01:26.317000
u0000863,2019-06-09 21:43:37.167000
u0000864,2019-06-09 22:42:17.069000
u0000865,2019-06-09 23:54:09.689000
u0000866,2019-06-10 01:34:21.544000
u0000867,2019-06-10 03:03:28.281000
u0000868,2019-06-10 04:02:16.971000
u0000869,2019-06-10 05:12:52.778000
u0000870,2019-06-10 09:11:04.042000
u0000871,2019-06-10 11:13:02.882000
u0000872,2019-06-10 13:17:17.922000
u0000873,2019-06-10 14:25:17.090000
u0000874,2019-06-10 14:56:01.778000
u0000875,2019-06-10 16:31:45.801000
u0000876,2019-06-10 18:09:32.669000
u0000877,2019-06-10 19:05:19.501000
u0000878,2019-06-10 19:30:26.019000
u0000879,2019-06-10 21:12:35.941000
u0000880,2019-06-10 22:36:34.293000
u0000881,2019-06-11 01:08:00.110000
u0000882,2019-06-11 02:20:31.967000
u0000883,2019-06-11 02:53:36.089000
u0000884,2019-06-11 05:57:07.883000
u0000885,2019-06-11 09:48:01.187000
u0000886,2019-06-11 11:25:49.252000
u0000887,2019-06-11 14:09:24.473000
u0000888,2019-06-11 16:44:08.317000
u0000889,2019-06-11 17:21:55.809000
u0000890,2019-06-11 17:56:40.516000
u0000891,2019-06-11 18:54:51.605000
u0000892,2019-06-11 19:59:42.404000
u0000893,2019-06-11 20:55:53.591000
u0000894,2019-06-11 21:38:01.858000
u0000895,2019-06-11 23:14:59.467000
u0000896,2019-06-12 00:31:36.281000
u0000897,2019-06-12 01:40:53.815000
